Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,mouse_id_number,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,source_name,SRA Study,strain,tissue
SRR21355011,RNA-Seq,300,5433759900,PRJNA875066,SAMN30601655,2013233555,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX17360773,Illumina NovaSeq 6000,GSM6527900,PAIRED,cDNA,TRANSCRIPTOMIC,1,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:38:00Z,1,GSM6527900,female,Thalamus,SRP394927,C57BL/6JN,Thalamus
SRR21355012,RNA-Seq,300,4672015800,PRJNA875066,SAMN30601656,1727471500,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX17360772,Illumina NovaSeq 6000,GSM6527899,PAIRED,cDNA,TRANSCRIPTOMIC,9,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:32:00Z,1,GSM6527899,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355013,RNA-Seq,300,7282468800,PRJNA875066,SAMN30601657,2784773316,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX17360771,Illumina NovaSeq 6000,GSM6527898,PAIRED,cDNA,TRANSCRIPTOMIC,8,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:41:00Z,1,GSM6527898,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355014,RNA-Seq,300,7629039900,PRJNA875066,SAMN30601658,2812624040,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX17360770,Illumina NovaSeq 6000,GSM6527897,PAIRED,cDNA,TRANSCRIPTOMIC,7,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:54:00Z,1,GSM6527897,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355015,RNA-Seq,300,8329864500,PRJNA875066,SAMN30601659,3084378232,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX17360769,Illumina NovaSeq 6000,GSM6527896,PAIRED,cDNA,TRANSCRIPTOMIC,6,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:59:00Z,1,GSM6527896,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355016,RNA-Seq,300,3440451900,PRJNA875066,SAMN30601660,1277740537,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX17360768,Illumina NovaSeq 6000,GSM6527895,PAIRED,cDNA,TRANSCRIPTOMIC,59,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:21:00Z,1,GSM6527895,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355017,RNA-Seq,300,4290170100,PRJNA875066,SAMN30601661,1575463475,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX17360767,Illumina NovaSeq 6000,GSM6527894,PAIRED,cDNA,TRANSCRIPTOMIC,58,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:29:00Z,1,GSM6527894,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355018,RNA-Seq,300,7288922400,PRJNA875066,SAMN30601662,2723228070,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX17360766,Illumina NovaSeq 6000,GSM6527893,PAIRED,cDNA,TRANSCRIPTOMIC,57,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:52:00Z,1,GSM6527893,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355019,RNA-Seq,300,2898327900,PRJNA875066,SAMN30601663,1068254028,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX17360765,Illumina NovaSeq 6000,GSM6527892,PAIRED,cDNA,TRANSCRIPTOMIC,56,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:15:00Z,1,GSM6527892,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355020,RNA-Seq,300,4386280800,PRJNA875066,SAMN30601664,1633786283,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX17360764,Illumina NovaSeq 6000,GSM6527891,PAIRED,cDNA,TRANSCRIPTOMIC,55,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:27:00Z,1,GSM6527891,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355021,RNA-Seq,300,2523888600,PRJNA875066,SAMN30601665,948187850,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX17360763,Illumina NovaSeq 6000,GSM6527890,PAIRED,cDNA,TRANSCRIPTOMIC,54,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:13:00Z,1,GSM6527890,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355022,RNA-Seq,300,2916171000,PRJNA875066,SAMN30601666,1113395007,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17360762,Illumina NovaSeq 6000,GSM6527889,PAIRED,cDNA,TRANSCRIPTOMIC,53,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:16:00Z,1,GSM6527889,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355023,RNA-Seq,300,7485072300,PRJNA875066,SAMN30601667,2731892137,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX17360761,Illumina NovaSeq 6000,GSM6527888,PAIRED,cDNA,TRANSCRIPTOMIC,52,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:48:00Z,1,GSM6527888,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355024,RNA-Seq,300,2016198000,PRJNA875066,SAMN30601740,752633661,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX17360760,Illumina NovaSeq 6000,GSM6527813,PAIRED,cDNA,TRANSCRIPTOMIC,31,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:13:00Z,1,GSM6527813,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355025,RNA-Seq,300,12574109400,PRJNA875066,SAMN30601741,4725379821,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360759,Illumina NovaSeq 6000,GSM6527812,PAIRED,cDNA,TRANSCRIPTOMIC,30,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T09:33:00Z,1,GSM6527812,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355026,RNA-Seq,300,1639489800,PRJNA875066,SAMN30601742,617862713,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360758,Illumina NovaSeq 6000,GSM6527811,PAIRED,cDNA,TRANSCRIPTOMIC,3,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:08:00Z,1,GSM6527811,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355027,RNA-Seq,300,5267729400,PRJNA875066,SAMN30601743,1958464568,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX17360757,Illumina NovaSeq 6000,GSM6527810,PAIRED,cDNA,TRANSCRIPTOMIC,29,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:39:00Z,1,GSM6527810,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355028,RNA-Seq,300,974912400,PRJNA875066,SAMN30601744,362915306,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360756,Illumina NovaSeq 6000,GSM6527809,PAIRED,cDNA,TRANSCRIPTOMIC,28,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:08:00Z,1,GSM6527809,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355029,RNA-Seq,300,13600127400,PRJNA875066,SAMN30601745,5031839677,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17360755,Illumina NovaSeq 6000,GSM6527807,PAIRED,cDNA,TRANSCRIPTOMIC,26,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-03T07:08:00Z,1,GSM6527807,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355030,RNA-Seq,300,11257950900,PRJNA875066,SAMN30601746,4259016342,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360754,Illumina NovaSeq 6000,GSM6527806,PAIRED,cDNA,TRANSCRIPTOMIC,25,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T04:40:00Z,1,GSM6527806,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355031,RNA-Seq,300,6121183500,PRJNA875066,SAMN30601747,2235919192,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX17360753,Illumina NovaSeq 6000,GSM6527805,PAIRED,cDNA,TRANSCRIPTOMIC,24,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:36:00Z,1,GSM6527805,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355032,RNA-Seq,300,9285523200,PRJNA875066,SAMN30601748,3413523873,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX17360752,Illumina NovaSeq 6000,GSM6527804,PAIRED,cDNA,TRANSCRIPTOMIC,23,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T09:31:00Z,1,GSM6527804,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355033,RNA-Seq,300,8637854700,PRJNA875066,SAMN30601749,3178999110,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX17360751,Illumina NovaSeq 6000,GSM6527803,PAIRED,cDNA,TRANSCRIPTOMIC,22,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T09:52:00Z,1,GSM6527803,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355034,RNA-Seq,300,6916833900,PRJNA875066,SAMN30601750,2581630843,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX17360750,Illumina NovaSeq 6000,GSM6527802,PAIRED,cDNA,TRANSCRIPTOMIC,21,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:46:00Z,1,GSM6527802,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355035,RNA-Seq,300,3635479500,PRJNA875066,SAMN30601751,1367235793,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX17360749,Illumina NovaSeq 6000,GSM6527800,PAIRED,cDNA,TRANSCRIPTOMIC,20,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:26:00Z,1,GSM6527800,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355036,RNA-Seq,300,3300228000,PRJNA875066,SAMN30601752,1214432064,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX17360748,Illumina NovaSeq 6000,GSM6527799,PAIRED,cDNA,TRANSCRIPTOMIC,2,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:25:00Z,1,GSM6527799,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355037,RNA-Seq,300,8258848200,PRJNA875066,SAMN30601753,3080452749,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX17360747,Illumina NovaSeq 6000,GSM6527798,PAIRED,cDNA,TRANSCRIPTOMIC,19,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:03:00Z,1,GSM6527798,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355038,RNA-Seq,300,3957081000,PRJNA875066,SAMN30601754,1502446518,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360746,Illumina NovaSeq 6000,GSM6527797,PAIRED,cDNA,TRANSCRIPTOMIC,18,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:30:00Z,1,GSM6527797,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355039,RNA-Seq,300,7617207300,PRJNA875066,SAMN30601755,2826435633,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX17360745,Illumina NovaSeq 6000,GSM6527796,PAIRED,cDNA,TRANSCRIPTOMIC,17,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:58:00Z,1,GSM6527796,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355040,RNA-Seq,300,6875453100,PRJNA875066,SAMN30601756,2602736868,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17360744,Illumina NovaSeq 6000,GSM6527795,PAIRED,cDNA,TRANSCRIPTOMIC,16,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:51:00Z,1,GSM6527795,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355041,RNA-Seq,300,2232744600,PRJNA875066,SAMN30601757,821602745,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX17360743,Illumina NovaSeq 6000,GSM6527793,PAIRED,cDNA,TRANSCRIPTOMIC,15,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:16:00Z,1,GSM6527793,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355042,RNA-Seq,300,9334161600,PRJNA875066,SAMN30601758,3407156105,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX17360742,Illumina NovaSeq 6000,GSM6527792,PAIRED,cDNA,TRANSCRIPTOMIC,12,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T10:32:00Z,1,GSM6527792,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355043,RNA-Seq,300,4791300000,PRJNA875066,SAMN30601759,1755410904,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17360741,Illumina NovaSeq 6000,GSM6527791,PAIRED,cDNA,TRANSCRIPTOMIC,11,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:28:00Z,1,GSM6527791,male,Pons,SRP394927,C57BL/6JN,Pons
SRR21355044,RNA-Seq,300,2683249200,PRJNA875066,SAMN30601760,1032293920,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360740,Illumina NovaSeq 6000,GSM6527790,PAIRED,cDNA,TRANSCRIPTOMIC,10,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:20:00Z,1,GSM6527790,female,Pons,SRP394927,C57BL/6JN,Pons
SRR21355045,RNA-Seq,300,3181240800,PRJNA875066,SAMN30601761,1200955911,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX17360739,Illumina NovaSeq 6000,GSM6527789,PAIRED,cDNA,TRANSCRIPTOMIC,1,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:24:00Z,1,GSM6527789,female,Pons,SRP394927,C57BL/6JN,Pons
SRR21355046,RNA-Seq,300,8402508600,PRJNA875066,SAMN30601762,3076846766,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX17360738,Illumina NovaSeq 6000,GSM6527788,PAIRED,cDNA,TRANSCRIPTOMIC,9,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:50:00Z,1,GSM6527788,male,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355047,RNA-Seq,300,1495035300,PRJNA875066,SAMN30601763,570935552,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX17360737,Illumina NovaSeq 6000,GSM6527786,PAIRED,cDNA,TRANSCRIPTOMIC,8,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:13:00Z,1,GSM6527786,male,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355048,RNA-Seq,300,9143068800,PRJNA875066,SAMN30601788,3484480715,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX17360736,Illumina NovaSeq 6000,GSM6527757,PAIRED,cDNA,TRANSCRIPTOMIC,38,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T09:27:00Z,1,GSM6527757,female,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355049,RNA-Seq,300,8090533500,PRJNA875066,SAMN30601789,2989526773,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX17360735,Illumina NovaSeq 6000,GSM6527756,PAIRED,cDNA,TRANSCRIPTOMIC,37,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:49:00Z,1,GSM6527756,female,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355050,RNA-Seq,300,1253956200,PRJNA875066,SAMN30601790,473196846,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX17360734,Illumina NovaSeq 6000,GSM6527754,PAIRED,cDNA,TRANSCRIPTOMIC,36,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:09:00Z,1,GSM6527754,male,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355051,RNA-Seq,300,1664536800,PRJNA875066,SAMN30601791,630011385,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX17360733,Illumina NovaSeq 6000,GSM6527753,PAIRED,cDNA,TRANSCRIPTOMIC,35,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:11:00Z,1,GSM6527753,male,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355052,RNA-Seq,300,4848983100,PRJNA875066,SAMN30601792,1809498110,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX17360732,Illumina NovaSeq 6000,GSM6527752,PAIRED,cDNA,TRANSCRIPTOMIC,34,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:36:00Z,1,GSM6527752,male,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355053,RNA-Seq,300,2985671100,PRJNA875066,SAMN30601793,1107341634,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX17360731,Illumina NovaSeq 6000,GSM6527751,PAIRED,cDNA,TRANSCRIPTOMIC,33,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:23:00Z,1,GSM6527751,male,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355054,RNA-Seq,300,9090022800,PRJNA875066,SAMN30601794,3387402947,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX17360730,Illumina NovaSeq 6000,GSM6527750,PAIRED,cDNA,TRANSCRIPTOMIC,32,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T09:27:00Z,1,GSM6527750,male,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355055,RNA-Seq,300,4258499100,PRJNA875066,SAMN30601795,1607705244,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX17360729,Illumina NovaSeq 6000,GSM6527749,PAIRED,cDNA,TRANSCRIPTOMIC,31,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:32:00Z,1,GSM6527749,male,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355056,RNA-Seq,300,12028687800,PRJNA875066,SAMN30601796,4491978162,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360728,Illumina NovaSeq 6000,GSM6527747,PAIRED,cDNA,TRANSCRIPTOMIC,30,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T10:02:00Z,1,GSM6527747,male,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355057,RNA-Seq,300,7495573800,PRJNA875066,SAMN30601797,2743359828,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX17360727,Illumina NovaSeq 6000,GSM6527746,PAIRED,cDNA,TRANSCRIPTOMIC,3,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:57:00Z,1,GSM6527746,male,Choroid Plexus,SRP394927,C57BL/6JN,Choroid Plexus
SRR21355058,RNA-Seq,300,3858026700,PRJNA875066,SAMN30602181,1373276001,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX17361063,Illumina NovaSeq 6000,GSM6527292,PAIRED,cDNA,TRANSCRIPTOMIC,4,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:32:00Z,1,GSM6527292,female,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
SRR21355059,RNA-Seq,300,10485779400,PRJNA875066,SAMN30602182,3793575756,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX17361062,Illumina NovaSeq 6000,GSM6527291,PAIRED,cDNA,TRANSCRIPTOMIC,39,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T05:13:00Z,1,GSM6527291,female,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
